reporting_start,reporting_end,campaign_name,delivery,results,result_indicator,reach,impressions,cost_per_result,amount_spent,end_date,frequency,link_clicks,button_clicks,comments,reactions,shares,engagement
2/4/18,2/4/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
2/4/18,2/4/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
2/4/18,2/4/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
2/4/18,2/4/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/4/18,2/4/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
2/4/18,2/4/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
2/4/18,2/4/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
2/4/18,2/4/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,274,actions:post_engagement,5436,5508,0.200437956,54.92,2/5/18,1.013245033,24,23,1,244,2,274
2/4/18,2/4/18,20180204-20180204 Lead Gen OO,active,7,actions:leadgen.other,4115,4431,14.05571429,98.39,2/4/18,1.076792224,71,0,,17,1,89
2/4/18,2/4/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
2/4/18,2/4/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
2/4/18,2/4/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
2/4/18,2/4/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
2/4/18,2/4/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/3/18,2/3/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
2/3/18,2/3/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,545,actions:post_engagement,8288,8545,0.176825688,96.37,2/5/18,1.031008687,28,25,3,508,3,545
2/3/18,2/3/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
2/3/18,2/3/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
2/3/18,2/3/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/3/18,2/3/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
2/3/18,2/3/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
2/3/18,2/3/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
2/3/18,2/3/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
2/3/18,2/3/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
2/3/18,2/3/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
2/3/18,2/3/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
2/3/18,2/3/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
2/3/18,2/3/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
2/3/18,2/3/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
2/3/18,2/3/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
2/3/18,2/3/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
2/3/18,2/3/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/3/18,2/3/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
2/3/18,2/3/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
2/3/18,2/3/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
2/3/18,2/3/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
2/2/18,2/2/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
2/2/18,2/2/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
2/2/18,2/2/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
2/2/18,2/2/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
2/2/18,2/2/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
2/2/18,2/2/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
2/2/18,2/2/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/2/18,2/2/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
2/2/18,2/2/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
2/2/18,2/2/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,631,actions:post_engagement,4974,5311,0.144912837,91.44,2/5/18,1.067752312,20,17,2,603,3,631
2/2/18,2/2/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
2/2/18,2/2/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
2/2/18,2/2/18,20180129-20180202 Lead Gen OO,recently_completed,11,actions:leadgen.other,3401,3527,8.612727273,94.74,2/2/18,1.037047927,76,0,,7,,84
2/2/18,2/2/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
2/2/18,2/2/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/2/18,2/2/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
2/1/18,2/1/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/1/18,2/1/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
2/1/18,2/1/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
2/1/18,2/1/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
2/1/18,2/1/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
2/1/18,2/1/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
2/1/18,2/1/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
2/1/18,2/1/18,20180129-20180202 Lead Gen OO,recently_completed,30,actions:leadgen.other,6920,7340,6.680666667,200.42,2/2/18,1.060693642,150,0,,25,,176
2/1/18,2/1/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
2/1/18,2/1/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
2/1/18,2/1/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
2/1/18,2/1/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,161,actions:post_engagement,821,829,0.112670807,18.14,2/5/18,1.009744214,2,2,,157,,161
2/1/18,2/1/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,367,actions:post_engagement,4445,4549,0.141989101,52.11,2/5/18,1.023397075,30,24,,332,2,367
2/1/18,2/1/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
2/1/18,2/1/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
2/1/18,2/1/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/31/18,1/31/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,577,actions:post_engagement,6072,6249,0.125199307,72.24,2/5/18,1.029150198,40,29,,526,4,577
1/31/18,1/31/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/31/18,1/31/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
1/31/18,1/31/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/31/18,1/31/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/31/18,1/31/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/31/18,1/31/18,20180129-20180202 Lead Gen OO,recently_completed,23,actions:leadgen.other,5958,6482,6.763043478,155.55,2/2/18,1.087948976,137,0,,17,,158
1/31/18,1/31/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/31/18,1/31/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/31/18,1/31/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/31/18,1/31/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/31/18,1/31/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/31/18,1/31/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/31/18,1/31/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/31/18,1/31/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/31/18,1/31/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/31/18,1/31/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/31/18,1/31/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/31/18,1/31/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/31/18,1/31/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/31/18,1/31/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/31/18,1/31/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
1/30/18,1/30/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/30/18,1/30/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/30/18,1/30/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/30/18,1/30/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/30/18,1/30/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,582,actions:post_engagement,3424,3569,0.086941581,50.6,2/5/18,1.042348131,28,17,,539,5,582
1/30/18,1/30/18,20180129-20180202 Lead Gen OO,recently_completed,23,actions:leadgen.other,5614,5990,6.279130435,144.42,2/2/18,1.066975419,132,0,,24,,161
1/30/18,1/30/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/30/18,1/30/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/30/18,1/30/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/30/18,1/30/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/30/18,1/30/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/30/18,1/30/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/30/18,1/30/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/30/18,1/30/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/30/18,1/30/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/30/18,1/30/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/29/18,1/29/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/29/18,1/29/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/29/18,1/29/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/29/18,1/29/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/29/18,1/29/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/29/18,1/29/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/29/18,1/29/18,20180129-20180202 Lead Gen OO,recently_completed,21,actions:leadgen.other,4626,4986,4.993333333,104.86,2/2/18,1.077821012,103,0,,19,1,123
1/29/18,1/29/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/29/18,1/29/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/29/18,1/29/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/29/18,1/29/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/29/18,1/29/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/29/18,1/29/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/29/18,1/29/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/29/18,1/29/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,11,actions:post_engagement,479,507,0.948181818,10.43,1/29/18,1.058455115,2,0,,7,,11
1/29/18,1/29/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/28/18,1/28/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/28/18,1/28/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/28/18,1/28/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/28/18,1/28/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/28/18,1/28/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/28/18,1/28/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,28,actions:post_engagement,685,725,0.538571429,15.08,1/29/18,1.058394161,1,1,,27,,28
1/28/18,1/28/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/28/18,1/28/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/28/18,1/28/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/28/18,1/28/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/28/18,1/28/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/28/18,1/28/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/28/18,1/28/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/28/18,1/28/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/28/18,1/28/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/28/18,1/28/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/28/18,1/28/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/28/18,1/28/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/28/18,1/28/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/28/18,1/28/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/28/18,1/28/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/28/18,1/28/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/27/18,1/27/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/27/18,1/27/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/27/18,1/27/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/27/18,1/27/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/27/18,1/27/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/27/18,1/27/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/27/18,1/27/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/27/18,1/27/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/27/18,1/27/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/27/18,1/27/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,26,actions:post_engagement,877,950,0.746538462,19.41,1/29/18,1.083238312,1,0,,25,,26
1/27/18,1/27/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/27/18,1/27/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/27/18,1/27/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/27/18,1/27/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/27/18,1/27/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/27/18,1/27/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/27/18,1/27/18,20180122-20180127 Lead Gen OO,completed,16,actions:leadgen.other,3139,3270,4.478125,71.65,1/27/18,1.041733036,82,0,,8,,91
1/27/18,1/27/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/27/18,1/27/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/27/18,1/27/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/27/18,1/27/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/27/18,1/27/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/26/18,1/26/18,20180122-20180127 Lead Gen OO,completed,15,actions:leadgen.other,3729,3895,5.959333333,89.39,1/27/18,1.044515956,103,0,,12,,119
1/26/18,1/26/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/26/18,1/26/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/26/18,1/26/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/26/18,1/26/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/26/18,1/26/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/26/18,1/26/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/26/18,1/26/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/26/18,1/26/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/26/18,1/26/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/26/18,1/26/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/26/18,1/26/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/26/18,1/26/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/26/18,1/26/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/26/18,1/26/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,33,actions:post_engagement,858,931,0.662727273,21.87,1/29/18,1.085081585,2,1,,31,,33
1/26/18,1/26/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/26/18,1/26/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/26/18,1/26/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
